source	target	weight	avg_streams
ninja	pop	1	21456.0
dance pop	ninja	1	21456.0
electropop	ninja	1	21456.0
rap	rock	1	53162.0
indietronica	rap	1	53162.0
electro	funk	1	861159.0
dance	electro	1	861159.0
electro	indie	1	226370.0
electro house	indie	1	226370.0
indie	tropical house	1	226370.0
electropop	indie	1	226370.0
electro	rock	1	226370.0
electro house	rock	1	226370.0
rock	tropical house	1	226370.0
dance pop	rock	1	226370.0
electropop	rock	1	226370.0
electro	pop rock	1	226370.0
electro house	pop rock	1	226370.0
pop rock	tropical house	1	226370.0
